id,title,description,link,image_link,price,availability,condition,brand,google_product_category,additional_image_link
4574549045,"Almandine Garnet with Graphite and Dravite, Red Embers Mine Massachusetts, 210 g, 16 x 14 x 1 cm | Collector Grade | Large Cabinet","A collection grade specimen of transparent red garnets strewn in a matrix of graphite that measures 16 x 14 x 1 cm and weighs 210 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4574549045/,https://i.etsystatic.com/41028267/r/il/dd9498/8518120978/il_1140xN.8518120978_rdvs.jpg,325.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/7b13cc/8518120778/il_1140xN.8518120778_mfrf.jpg,https://i.etsystatic.com/41028267/r/il/9858c9/8518120892/il_1140xN.8518120892_i6bo.jpg,https://i.etsystatic.com/41028267/r/il/a1f809/8565990719/il_1140xN.8565990719_grlg.jpg"
4574538831,"Almandine Garnet with Graphite and Dravite, Red Embers Mine Massachusetts, 240 g, 17 x 12 x 1 cm | Large Cabinet","A grade specimen of transparent red garnets strewn in a matrix of graphite that measures 17 x 12 x 1 cm and weighs 240 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4574538831/,https://i.etsystatic.com/41028267/r/il/596e18/8565916911/il_1140xN.8565916911_8l4f.jpg,630.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/d19322/8565917417/il_1140xN.8565917417_751s.jpg,https://i.etsystatic.com/41028267/r/il/96cc37/8565916777/il_1140xN.8565916777_3ic1.jpg,https://i.etsystatic.com/41028267/r/il/50a6bb/8518047196/il_1140xN.8518047196_s5yo.jpg"
4574318307,"Almandine Garnet with Graphite and Dravite, Red Embers Mine Massachusetts, 600 g, 29 x 19 x 1 cm | Large Cabinet","A grade specimen of transparent red garnets strewn in a matrix of graphite that measures 29 x 19 x 1 cm and weighs 600 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4574318307/,https://i.etsystatic.com/41028267/r/il/1133c4/8516295986/il_1140xN.8516295986_o6l1.jpg,1575.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/f5708e/8564166947/il_1140xN.8564166947_fuuh.jpg,https://i.etsystatic.com/41028267/r/il/83556b/8564167209/il_1140xN.8564167209_9kfn.jpg,https://i.etsystatic.com/41028267/r/il/d50dd2/8516296662/il_1140xN.8516296662_rs62.jpg"
4460661452,"Fairy Forest Epidote, Hakkari Türkiye, 1.8 kg, 28 x 18 x 6 cm | Large Cabinet","With exceptional luster, this is a stunning piece of Fairy Forest Epidote with Quartz from the now famous Hakkari, Türkiye. Weighing in at 1.8 kg, this piece measures 28x18x6 cm, and will make a great addition to any collection!",https://shop.hunterrockandmineral.com/piece/4460661452/,https://i.etsystatic.com/41028267/r/il/d18d2b/7730109882/il_1140xN.7730109882_hvhd.jpg,579.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/5ebaae/7730109404/il_1140xN.7730109404_rqo2.jpg,https://i.etsystatic.com/41028267/r/il/c0e6b0/7778053851/il_1140xN.7778053851_kihz.jpg,https://i.etsystatic.com/41028267/r/il/555d00/7778054141/il_1140xN.7778054141_kbey.jpg"
4460653411,"Fairy Forest Epidote, Hakkari Türkiye, 5.1 kg, 32 x 18 x 8 cm | Large Cabinet","With exceptional luster and impressive size, this is a stunning piece of fairy Forest Epidote with Quartz from the now famous Hakkari, Türkiye. Weighing in at 5.1 kg, this piece measures 32x18x8 cm, and will make an eye catching center piece, or a great addition to any collection!",https://shop.hunterrockandmineral.com/piece/4460653411/,https://i.etsystatic.com/41028267/r/il/2b6ee5/7777990725/il_1140xN.7777990725_2hcn.jpg,949.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/e5c500/7730046382/il_1140xN.7730046382_pdlh.jpg,https://i.etsystatic.com/41028267/r/il/d8e0a4/7730046560/il_1140xN.7730046560_3zwb.jpg,https://i.etsystatic.com/41028267/r/il/e91ca9/7730046208/il_1140xN.7730046208_62wm.jpg"
4460650722,"Chrysocolla with Malachite, Democratic Republic of Congo, 615 g, 12 x 15 x 2 cm | Large Cabinet","A beautiful slab of chrysocolla on malachite that is polished on one side showing mesmerizing botryoidal growth patterns. Weighing 615 g, this piece comes from the Democratic Republic of Congo and measures approximately 12x15x2 cm.",https://shop.hunterrockandmineral.com/piece/4460650722/,https://i.etsystatic.com/41028267/r/il/c707e7/7777982051/il_1140xN.7777982051_510l.jpg,225.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/f99778/7730037404/il_1140xN.7730037404_6nqt.jpg,https://i.etsystatic.com/41028267/r/il/c40fc4/7777982061/il_1140xN.7777982061_snnj.jpg,https://i.etsystatic.com/41028267/r/il/1c03e2/7777982135/il_1140xN.7777982135_9k6z.jpg"
4460643865,Chrysocolla on Malachite Polished Stalactite,"A beautiful slab of chrysocolla on malachite that is polished on one side showing mesmerizing botryoidal growth patterns. Weighing 1.3 kg, this piece comes from the Democratic Republic of Congo and measures approximately 13x14x3 cm.",https://shop.hunterrockandmineral.com/piece/4460643865/,https://i.etsystatic.com/41028267/r/il/6668c0/7777976413/il_1140xN.7777976413_75w7.jpg,275.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/b7f690/7730031874/il_1140xN.7730031874_s77o.jpg,https://i.etsystatic.com/41028267/r/il/720c6a/7730031660/il_1140xN.7730031660_aeaz.jpg"
4460642761,"Chrysocolla with Malachite, Democratic Republic of Congo, 1.3 kg, 12 x 16 x 4 cm | Large Cabinet","A beautiful slab of chrysocolla on malachite that is polished on one side showing mesmerizing botryoidal growth patterns. Weighing 1.3 kg, this piece comes from the Democratic Republic of Congo and measures approximately 12x16x4 cm.",https://shop.hunterrockandmineral.com/piece/4460642761/,https://i.etsystatic.com/41028267/r/il/753dea/7777965993/il_1140xN.7777965993_5joa.jpg,275.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/44df36/7730021326/il_1140xN.7730021326_h64i.jpg,https://i.etsystatic.com/41028267/r/il/a41679/7777966083/il_1140xN.7777966083_omsn.jpg,https://i.etsystatic.com/41028267/r/il/0187d1/7730021414/il_1140xN.7730021414_jxy0.jpg"
1748390105,"Aquamarine with Fluorite and Matrix, Gilgit Province Pakistan, 2.3 kg, 27 x 17 x 9 cm | Large Cabinet","One large, euhedral, octahedral fluorite (approx. 3cm across), with numerous 2-3cm aquamarines in a bed of muscovite matrix. This piece weighs 2279 grams, measures 27 x 17 x 9 cm and was collected in the Nagar Valley, Gilgit Province, Pakistan.",https://shop.hunterrockandmineral.com/piece/1748390105/,https://i.etsystatic.com/41028267/r/il/ac18fc/6063857932/il_1140xN.6063857932_t8yi.jpg,745.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/304c95/6063857930/il_1140xN.6063857930_9g0e.jpg,https://i.etsystatic.com/41028267/r/il/821c78/6111924961/il_1140xN.6111924961_lh0o.jpg,https://i.etsystatic.com/41028267/r/il/07ede6/6063857940/il_1140xN.6063857940_nypc.jpg"
1748368899,"Chatoyant Malachite, Shilu Mine China, 1.5 kg, 13 x 13 x 9 cm | Museum Grade | Large Cabinet","A sculptural, museum quality piece of natural, unpolished chatoyant (catseye) malachite that catches the light from every angle - front and back! Collected in Shilu Mine, Guangdong Province, China, this piece measures 13 x 13 x 9 cm and weighs 1534 grams.",https://shop.hunterrockandmineral.com/piece/1748368899/,https://i.etsystatic.com/41028267/r/il/7620c0/6111821389/il_1140xN.6111821389_g65y.jpg,2950.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/a0f551/6063754304/il_1140xN.6063754304_n84g.jpg,https://i.etsystatic.com/41028267/r/il/1310f1/6063754308/il_1140xN.6063754308_5jbf.jpg,https://i.etsystatic.com/41028267/r/il/3bd3e9/6111821381/il_1140xN.6111821381_ei5o.jpg"
1742489397,"Purple Fluorite, Coahuila Mexico, 1.6 kg, 13 x 9 x 8 cm | Large Cabinet","Purple fluorite from Coahuila, Mexico. Weighing 1636 grams and measuring 13 x 9 x 8 cm, this piece is a gorgeous, light purple, light transmitting specimen is a beautiful addition to any collection.",https://shop.hunterrockandmineral.com/piece/1742489397/,https://i.etsystatic.com/41028267/r/il/66af66/6086247041/il_1140xN.6086247041_p169.jpg,145.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/b3752e/6086247065/il_1140xN.6086247065_qct5.jpg,https://i.etsystatic.com/41028267/r/il/29e56e/6038176754/il_1140xN.6038176754_a893.jpg,https://i.etsystatic.com/41028267/r/il/60a287/6086247077/il_1140xN.6086247077_ercb.jpg"
1727181057,"Specular Hematite with Quartz, Guangdong China, 568 g, 14 x 7 x 7 cm | Large Cabinet","A piece of specularite with etched quartz spires. Weighing 568 grams and measuring 14 x 7 x 7 cm, this piece was collected in Guangdong, China, and would make a spectacular addition to any collection.",https://shop.hunterrockandmineral.com/piece/1727181057/,https://i.etsystatic.com/41028267/r/il/c959b9/6020563253/il_1140xN.6020563253_cqsa.jpg,225.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/96cc63/5972483016/il_1140xN.5972483016_652r.jpg,https://i.etsystatic.com/41028267/r/il/33ebe0/5972483014/il_1140xN.5972483014_n5f7.jpg,https://i.etsystatic.com/41028267/r/il/f547e7/5972483024/il_1140xN.5972483024_quo3.jpg"
1727179329,"Specular Hematite with Quartz, Guangdong China, 712 g, 13 x 6 x 7 cm | Large Cabinet","A piece of specularite with light hematite coating on the quartz spires. Weighing 712 grams and measuring 13 x 6 x 7 cm, this piece was collected in Guangdong, China, and would make a spectacular addition to any collection.",https://shop.hunterrockandmineral.com/piece/1727179329/,https://i.etsystatic.com/41028267/r/il/87c9c9/6020555981/il_1140xN.6020555981_5nii.jpg,175.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/a242cb/5972475574/il_1140xN.5972475574_2epn.jpg,https://i.etsystatic.com/41028267/r/il/412c7b/5972475576/il_1140xN.5972475576_li4l.jpg,https://i.etsystatic.com/41028267/r/il/1396b0/6020555991/il_1140xN.6020555991_4wum.jpg"
1726165349,"Blueberry Fluorite, Inner Mongolia China, 891 g, 12 x 13 x 5 cm | Large Cabinet","This is a gorgeous piece of blueberry fluorite. Weighing 891 grams and measuring 12 x 13 x 5 cm, this piece comes from Inner Mongolia, China and would make an excellent addition to any collection.",https://shop.hunterrockandmineral.com/piece/1726165349/,https://i.etsystatic.com/41028267/r/il/c9ada8/6016207651/il_1140xN.6016207651_5ikl.jpg,90.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/fa6ab5/5968127262/il_1140xN.5968127262_tobg.jpg,https://i.etsystatic.com/41028267/r/il/95e02f/6016207653/il_1140xN.6016207653_38dy.jpg,https://i.etsystatic.com/41028267/r/il/d1ab07/5968127260/il_1140xN.5968127260_iap5.jpg"
1725446853,"Vivianite, Amazonas Brazil, 3.7 kg, 24 x 18 x 8 cm | Large Cabinet","A large sample of vivianite in matrix. This piece was collected in Amazonas, Brazil, weighs 3708 grams, and measures 24 x 18 x 8 cm.",https://shop.hunterrockandmineral.com/piece/1725446853/,https://i.etsystatic.com/41028267/r/il/7e433c/6013233941/il_1140xN.6013233941_iwz1.jpg,575.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/81a6d8/6013233949/il_1140xN.6013233949_lpah.jpg,https://i.etsystatic.com/41028267/r/il/4bda99/6013233953/il_1140xN.6013233953_kim0.jpg,https://i.etsystatic.com/41028267/r/il/8f06fb/6013233957/il_1140xN.6013233957_akyz.jpg"
1712993612,"Specular Hematite with Quartz, Guangdong China, 3.3 kg, 23 x 14 x 12 cm | Collector Grade | Large Cabinet","A large, collection grade piece of specularite. Weighing 3283 grams and measuring 23 x 14 x 12 cm, this piece was collected in Guangdong, China, and would make a spectacular addition to any collection, or an eye catching centerpiece in your home.",https://shop.hunterrockandmineral.com/piece/1712993612/,https://i.etsystatic.com/41028267/r/il/60e2d4/6020545859/il_1140xN.6020545859_pyki.jpg,1195.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/db4a35/6020545915/il_1140xN.6020545915_mgtu.jpg,https://i.etsystatic.com/41028267/r/il/b1ad0a/5972465380/il_1140xN.5972465380_5g09.jpg,https://i.etsystatic.com/41028267/r/il/f2bff9/5972465382/il_1140xN.5972465382_thtq.jpg"
1712991114,"Specular Hematite with Quartz, Guangdong China, 4.4 kg, 25 x 18 x 11 cm | Museum Grade | Large Cabinet","A large, museum grade piece of specularite. Weighing 4448 grams and measuring 25 x 18 x 11 cm, this piece was collected in Guangdong, China, and would make a spectacular addition to any collection, or an eye catching centerpiece in your home.",https://shop.hunterrockandmineral.com/piece/1712991114/,https://i.etsystatic.com/41028267/r/il/275e5e/6020527163/il_1140xN.6020527163_eljq.jpg,1995.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/6dc832/5972446862/il_1140xN.5972446862_abvw.jpg,https://i.etsystatic.com/41028267/r/il/f88800/5972446866/il_1140xN.5972446866_nqyc.jpg,https://i.etsystatic.com/41028267/r/il/cd3617/6020527161/il_1140xN.6020527161_gizq.jpg"
1711976260,"Cubic Green Fluorite, Hunan China, 2.3 kg, 24 x 13 x 8 cm | Large Cabinet","This is a gorgeous, cabinet sized piece of green cubic fluorite. Weighing 2316 grams and measuring 24 x 13 x 8 cm, this piece comes from Hunan, China and would make an excellent addition to any collection or an eye catching center piece for your home.",https://shop.hunterrockandmineral.com/piece/1711976260/,https://i.etsystatic.com/41028267/r/il/853676/5968090946/il_1140xN.5968090946_7qit.jpg,595.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/64033e/5968090940/il_1140xN.5968090940_i13g.jpg,https://i.etsystatic.com/41028267/r/il/517ab9/5968090944/il_1140xN.5968090944_8qxi.jpg,https://i.etsystatic.com/41028267/r/il/029a48/6016172027/il_1140xN.6016172027_lsy2.jpg"
1711262482,"Vivianite, Amazonas Brazil, 1.8 kg, 16 x 14 x 11 cm | Large Cabinet","A large sample of vivianite in matrix. This piece was collected in Amazonas, Brazil, weighs 1831 grams, and measures 16 x 14 x 11 cm.",https://shop.hunterrockandmineral.com/piece/1711262482/,https://i.etsystatic.com/41028267/r/il/1398c2/5965131168/il_1140xN.5965131168_s3m4.jpg,675.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/956fae/6013211007/il_1140xN.6013211007_a9t8.jpg,https://i.etsystatic.com/41028267/r/il/6a36ed/5965131160/il_1140xN.5965131160_fmx0.jpg,https://i.etsystatic.com/41028267/r/il/3b09a7/6013211013/il_1140xN.6013211013_4n4n.jpg"
1693395478,"Dyscrasite on matrix, Bou Azzer Mine Morocco, 398 g, 23 x 7 x 7 cm | Museum Grade | Large Cabinet","This is an incredible piece: a museum collections grade spire of dyscrasite (silver antimonide) crystals on a matrix of marble and native silver. Measuring 23 x 7 x 7 cm and weighing approximately 398 g, this piece was collected in Bou Azzer Mine in Morocco. Please note that this is an exceptionally delicate piece intended for display in a safe place it will not be bumped or knocked. The stand is included unless otherwise requested.",https://shop.hunterrockandmineral.com/piece/1693395478/,https://i.etsystatic.com/41028267/r/il/992e91/5891060412/il_1140xN.5891060412_5i5n.jpg,2995.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/b2fe98/5939132015/il_1140xN.5939132015_2q8y.jpg,https://i.etsystatic.com/41028267/r/il/56d165/5939132009/il_1140xN.5939132009_3ebg.jpg,https://i.etsystatic.com/41028267/r/il/a9b0d9/5891051074/il_1140xN.5891051074_jncs.jpg"
1625383022,Lepidolite in Matrix,"Lavender colored books of lepidolite tumble through a matrix of cleavelandite. This piece weighs 828 g and comes from Skardu, Pakistan.",https://shop.hunterrockandmineral.com/piece/1625383022/,https://i.etsystatic.com/41028267/r/il/2b390d/5655614699/il_1140xN.5655614699_j4av.jpg,245.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/d7d19d/5607527794/il_1140xN.5607527794_co07.jpg,https://i.etsystatic.com/41028267/r/il/e2ab03/5607527858/il_1140xN.5607527858_klnn.jpg,https://i.etsystatic.com/41028267/r/il/556200/5607527862/il_1140xN.5607527862_ew5j.jpg"
1625366612,"Geometric Muscovite with Feldspar, Urundu Mine Pakistan, 2.2 kg","A geometric, euhedral, high luster muscovite book perched on a pedestal of microcline. It doesn't always have to be a fancy gem stone to be a beautiful piece. This piece weighs 2183 grams and is from Urundu Mine, Shigar Valley, Pakistan.",https://shop.hunterrockandmineral.com/piece/1625366612/,https://i.etsystatic.com/41028267/r/il/97abc2/5655570475/il_1140xN.5655570475_4xj0.jpg,560.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/7e6083/5655567129/il_1140xN.5655567129_syvp.jpg,https://i.etsystatic.com/41028267/r/il/b1bac0/5655567131/il_1140xN.5655567131_3tpp.jpg,https://i.etsystatic.com/41028267/r/il/f3177e/5607480022/il_1140xN.5607480022_bwr5.jpg"
1589532441,"Chatoyant Malachite, Shilu Mine China, 673 g, 19 x 9 x 5 cm | Large Cabinet","A large piece of natural, unpolished malachite that catches the light from every angle - front and back! Collected in Shilu Mine, Guangdong Province, China, this piece measures 19 x 9 x 5 cm and weighs 673 grams.",https://shop.hunterrockandmineral.com/piece/1589532441/,https://i.etsystatic.com/41028267/r/il/a57e0e/5405647278/il_1140xN.5405647278_dvkd.jpg,1400.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/a97cf8/5405589710/il_1140xN.5405589710_7qa1.jpg,https://i.etsystatic.com/41028267/r/il/514fe0/5405589702/il_1140xN.5405589702_lv7p.jpg,https://i.etsystatic.com/41028267/r/il/1f89c5/5405589700/il_1140xN.5405589700_9m3v.jpg"
1539892355,Green Cap Tourmaline with Quartz and Muscovite,"A euhedrally terminated, green cap tourmaline (~1cm) embedded in gorgeous, high luster white muscovite and vitreous, clear, beautifully terminated quartz. The sample is 48g, with dimensions of 5 x 4.5 x 2 cm, and was collected in Skardu, Pakistan.",https://shop.hunterrockandmineral.com/piece/1539892355/,https://i.etsystatic.com/41028267/r/il/8e6573/5213992399/il_1140xN.5213992399_35xx.jpg,70.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/73fd10/5213992503/il_1140xN.5213992503_4d5l.jpg,https://i.etsystatic.com/41028267/r/il/d0ea72/5165761402/il_1140xN.5165761402_a1t8.jpg"
1531679593,"Topaz with Smoky Quartz, Vietnam, 8 g, 2 x 1 x 2.5 cm | Miniature","This specimen is small, but perfect! A beautiful, gemmy, euhedrally terminated topaz crystal with smoky quartz. This 8g undamaged topaz sample measures 2 x 1 x 2.5 cm and was collected in Vietnam.",https://shop.hunterrockandmineral.com/piece/1531679593/,https://i.etsystatic.com/41028267/r/il/9c51bf/5175739891/il_1140xN.5175739891_oilh.jpg,150.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/d35e05/5175740517/il_1140xN.5175740517_rfqc.jpg,https://i.etsystatic.com/41028267/r/il/2455a1/5127514676/il_1140xN.5127514676_i9y6.jpg,https://i.etsystatic.com/41028267/r/il/1981a6/5127514728/il_1140xN.5127514728_4mme.jpg"
1531677463,"Topaz with Smoky Quartz, Vietnam, 32 g, 2 x 2.5 x 4 cm | Miniature","A beautiful, gemmy topaz crystal with smoky quartz. This 32g topaz sample measures 2 x 2.5 x 4 cm and was collected in Vietnam.",https://shop.hunterrockandmineral.com/piece/1531677463/,https://i.etsystatic.com/41028267/r/il/b28d33/5175735923/il_1140xN.5175735923_gv9v.jpg,95.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/db6818/5175735171/il_1140xN.5175735171_ldhm.jpg,https://i.etsystatic.com/41028267/r/il/cd5b83/5175735827/il_1140xN.5175735827_q5ml.jpg"
1527159156,Green Cap Tourmaline with Quartz and Feldspar,"A euhedrally terminated, green cap tourmaline (~1.5cm) embedded in vitreous, clear, beautifully terminated quartz. The sample is 42g, with dimensions of 5 x 3 x 3 cm, and was collected in Skardu, Pakistan.",https://shop.hunterrockandmineral.com/piece/1527159156/,https://i.etsystatic.com/41028267/r/il/5b7a02/5172796766/il_1140xN.5172796766_pkqv.jpg,60.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/ec447f/5221029909/il_1140xN.5221029909_9ttv.jpg,https://i.etsystatic.com/41028267/r/il/7031e3/5221030015/il_1140xN.5221030015_lrkd.jpg,https://i.etsystatic.com/41028267/r/il/b956a3/5172797064/il_1140xN.5172797064_hne9.jpg"
1516049630,"Topaz with Smoky Quartz, Vietnam, 48 g, 3 x 2.5 x 4.5 cm | Miniature","A beautiful, gemmy topaz crystal with rutilated smoky quartz. This 48g undamaged topaz sample measures 3 x 2.5 x 4.5 cm and was collected in Vietnam.",https://shop.hunterrockandmineral.com/piece/1516049630/,https://i.etsystatic.com/41028267/r/il/fedad6/5120833230/il_1140xN.5120833230_c895.jpg,150.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/fa3a56/5169060235/il_1140xN.5169060235_6h3p.jpg,https://i.etsystatic.com/41028267/r/il/a4f48a/5169060385/il_1140xN.5169060385_gcrt.jpg,https://i.etsystatic.com/41028267/r/il/e6af86/5120833670/il_1140xN.5120833670_oqp0.jpg"
1492720339,"Glassy Selenite, China, 370 g","A large, clear, glassy selenite crystal with several euhedral faces and internal streaks of red clay. Mined in China, this piece weighs 370 grams.",https://shop.hunterrockandmineral.com/piece/1492720339/,https://i.etsystatic.com/41028267/r/il/da1648/5001705165/il_1140xN.5001705165_h37t.jpg,175.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/87fbba/4953437848/il_1140xN.4953437848_ojsm.jpg,https://i.etsystatic.com/41028267/r/il/a5c738/5001703313/il_1140xN.5001703313_jy2e.jpg"
1481783539,"Smoky Quartz with Feldspar, Skardu Pakistan, 2.9 kg | Statement Piece","One large smoky quartz crystal in cream colored feldspar matrix. This visually striking piece is a great statement piece or addition to any collection! Mined in Skardu, Pakistan, this sample weighs 2910 grams.",https://shop.hunterrockandmineral.com/piece/1481783539/,https://i.etsystatic.com/41028267/r/il/1e4fc1/4953080995/il_1140xN.4953080995_ol6h.jpg,395.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/3aa2fc/4904811234/il_1140xN.4904811234_4vbp.jpg,https://i.etsystatic.com/41028267/r/il/0fc97b/4904811246/il_1140xN.4904811246_4fqe.jpg,https://i.etsystatic.com/41028267/r/il/e88093/4953081035/il_1140xN.4953081035_5jjc.jpg"
1478315247,"Quartz with Epidote, Skardu Pakistan, 8.8 kg | Statement Piece","This beautiful statement piece is a large cluster of perfect, euhedral and terminated quartz crystals with epidote. Some clear, vitreous quartz crystals have epidote inclusions suspended within them. Weighing in at 8850 grams, this piece was collected in Skardu, Pakistan.",https://shop.hunterrockandmineral.com/piece/1478315247/,https://i.etsystatic.com/41028267/r/il/f059e4/4889941824/il_1140xN.4889941824_2icw.jpg,749.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/780d97/4889941826/il_1140xN.4889941826_bpqi.jpg,https://i.etsystatic.com/41028267/r/il/4e5de6/4938211611/il_1140xN.4938211611_hsgo.jpg,https://i.etsystatic.com/41028267/r/il/04d9af/4889941836/il_1140xN.4889941836_bi4z.jpg"
1476311251,"Twinned Zircon, Skardu Pakistan, 212 g, 10.5 x 5.5 x 3 cm | Cabinet","A large, twinned, euhedral zircon in matrix with deep red wine color and vitreous luster. There are several smaller accompanying zircons, as well. Weighing 212 grams, this zircon was collected in the Astor Valley, Skardu, Pakistan. The dimensions of this zircon are 22 x 30 x 20 mm, and the dimensions of the specimen are 105 x 55 x 30 mm.",https://shop.hunterrockandmineral.com/piece/1476311251/,https://i.etsystatic.com/41028267/r/il/a2c90d/4929523509/il_1140xN.4929523509_duhh.jpg,275.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/02d05c/4929522587/il_1140xN.4929522587_krjk.jpg,https://i.etsystatic.com/41028267/r/il/726401/4881249332/il_1140xN.4881249332_qwqw.jpg"
